station_code,station_name,city,state,zone,latitude,longitude,active
TETA,TELTA,TELTA,Unknown,Unknown,25.806579,87.84221,true
TGA,TEGHRA,TEGHRA,Unknown,Unknown,25.511020000000002,85.941774,true
TGDE,THANGUNDI,THANGUNDI,Unknown,Unknown,16.803814,77.068276,true
TGE,THEKERAGURI,Ahotguri,Assam,NFR,26.199171,92.40385900000001,true
TGH,TITAGARH,TITAGARH,Unknown,Unknown,22.741680000000002,88.37405700000001,true
TGM,TANGARMUNDA,TANGARMUNDA,Unknown,Unknown,22.09407,84.35861200000001,true
TGN,TALEGAON,TALEGAON,Unknown,Unknown,18.734829,73.67201399999999,true
TGP,TULJAPUR,TULJAPUR,Unknown,Unknown,20.800701,78.808237,true
TGQ,TENGANMADA,TENGANMADA,Unknown,Unknown,22.507027,81.99575,true
TGRL,Tangiriapal,Orissa,Orissa,ECoR,21.164083,85.925812,true
TH,TINICH,TINICH,Unknown,Unknown,26.882281000000003,82.639707,true
THA,Tehta,Tehta,Bihar,ECR,25.1130684669,84.98502287230001,true
THAN,THAN JN,Thangadh,Gujarat,WR,22.578960000000002,71.20653300000001,true
THB,THANA BIHPUR JN,THANA BIHPUR JN,Unknown,Unknown,25.393571,86.934758,true
THDR,THANDLA RD,THANDLA RD,Unknown,Unknown,23.032708,74.666939,true
THED,TAUHEED,TAUHEED,Unknown,Unknown,26.0849205699,87.9308854236,true
THJ,TALHERI BUZURG,SH 59,Uttar Pradesh,NR,29.766916000000002,77.64430899999999,true
THK,THAKRULI,THAKRULI,Unknown,Unknown,19.225768000000002,73.09767799999999,true
THL,TIRUVALAM,TIRUVALAM,Unknown,Unknown,12.974779,79.245745,true
THM,THALYAT HAMIRA,Hamira,Rajasthan,NWR,26.992725999999998,71.077426,true
THN,TOLAHUNSE,Tholahunase,Karnataka,SWR,14.399208,75.964562,true
THO,TULIN,TULIN,Unknown,Unknown,23.378363,85.902125,true
THS,THANSIT,THANSIT,Unknown,Unknown,19.549981,73.35181299999999,true
THUR,THURIA,THURIA,Unknown,Unknown,23.833165,75.55457,true
THVM,THIVIM,North Goa,Goa,KR,15.62955,73.87610400000001,true
THX,TOVALAI,Thovalai,Tamil Nadu,SR,8.2282578413,77.5062158319,true
THY,THADI,THADI,Unknown,Unknown,17.686438000000003,83.06429200000001,true
TI,TIRUNINRAVUR,TIRUNINRAVUR,Unknown,Unknown,13.123744,80.026949,true
TIC,TIMMACHIPURAM,Karur,Tamil Nadu,SR,10.952368,78.37531,true
TID,TAGDI,Tagadi,Gujarat,WR,22.296445000000002,71.948621,true
TIG,TITLAGARH,TITLAGARH,Unknown,Unknown,20.284399,83.154382,true
TIHU,TIHU,TIHU,Unknown,Unknown,26.471321,91.267699,true
TIL,TILRATH,NH 31,Bihar,ECR,25.441178999999998,86.06853100000001,true
TIP,TATTAPPARAI,State Highway 77,Tamil Nadu,SR,8.828581,78.022486,true
TIR,TIRUR,Malappuram,Kerala,SR,10.917757,75.92186500000001,true
TIS,TATISILWAI,TATISILWAI,Unknown,Unknown,23.369844999999998,85.435706,true
TISI,TISI,TISI,Unknown,Unknown,21.382994,74.364777,true
TIT,TALIT,TALIT,Unknown,Unknown,23.29331,87.819122,true
TIU,TILARU,TILARU,Unknown,Unknown,18.4704858205,84.0726809924,true
TIW,TIVARI,Tinwari,Rajasthan,NWR,26.554730000000003,72.889577,true
TJ,THANJAVUR,Thanjavur,Tamil Nadu,SR,10.778085,79.138296,true
TJD,TAJPUR DEHMA,Gosalpur Rd,Uttar Pradesh,NER,25.728138,83.92969,true
TK,TUMKUR,Tumkur,Karnataka,SWR,13.333033,77.10243899999999,true
TKB,TUPKADIH,TUPKADIH,Unknown,Unknown,23.7136175901,86.0638904572,true
TKBG,TEKA BIGHA HALT,TEKA BIGHA HALT,Unknown,Unknown,25.465009000000002,85.485186,true
TKC,THAKURKUCHI,Hatisila,Assam,NFR,26.234006114,91.9222836917,true
TKD,TUGLAKABAD,TUGLAKABAD,Unknown,Unknown,28.511962999999998,77.294046,true
TKDC,TUGLAKABAD CABIN,TUGLAKABAD CABIN,Unknown,Unknown,28.458853,77.303032,true
TKEC,TUGLAKABAD EAST CABIN,TUGLAKABAD EAST CABIN,Unknown,Unknown,28.547701,77.276461,true
